Date,Open,High,Low,Close,Volume,SPY R
24/06/2014,195.53,196.5,194.48,194.7,96236917,-0.006024096
25/06/2014,194.25,195.78,194.25,195.58,82781912,0.004519774
26/06/2014,195.61,195.63,194.13,195.44,84311822,-0.00071582
27/06/2014,194.98,195.88,194.89,195.82,71453616,0.001944331
30/06/2014,195.7,196.17,195.53,195.72,70504228,-0.000510673
01/07/2014,196.19,197.63,196.13,197.03,90470121,0.006693235
02/07/2014,197.05,197.48,196.96,197.23,52474832,0.001015074
03/07/2014,197.79,198.29,197.64,198.2,52938832,0.004918116
07/07/2014,197.82,197.98,197.22,197.51,61696447,-0.003481332
08/07/2014,197.15,197.22,195.76,196.24,108142552,-0.006430054
09/07/2014,196.73,197.3,196.31,197.12,72992322,0.004484305
10/07/2014,195.22,196.86,195.06,196.34,99040407,-0.003956981
11/07/2014,196.22,196.75,195.78,196.61,64243410,0.001375166
14/07/2014,197.61,197.86,197.44,197.6,58657919,0.005035349
15/07/2014,197.72,198.1,196.36,197.23,111346230,-0.00187247
16/07/2014,198.11,198.26,197.42,197.96,80073242,0.003701262
17/07/2014,197.35,198.1,195.43,195.71,145398459,-0.011365933
18/07/2014,196.35,197.91,196.24,197.71,124330419,0.010219202
21/07/2014,197.09,197.5,196.43,197.34,67591618,-0.001871428
22/07/2014,198.01,198.56,197.87,198.2,67677602,0.004357961
23/07/2014,198.5,198.85,198.1,198.64,65611830,0.00221998
24/07/2014,198.83,199.06,198.45,198.65,56888093,5.03423E-05
25/07/2014,198.09,198.26,197.33,197.72,76837257,-0.004681601
28/07/2014,197.76,198.09,196.62,197.8,69258785,0.000404613
29/07/2014,198.17,198.45,196.92,196.95,80466351,-0.00429727
30/07/2014,197.65,197.91,196.16,196.98,104222452,0.000152323
31/07/2014,195.61,195.78,192.97,193.09,183479441,-0.019748198
01/08/2014,192.56,193.76,191.57,192.5,189260864,-0.00305557
04/08/2014,192.87,194.3,192.05,193.89,91340487,0.007220779
05/08/2014,193.1,193.6,191.31,192.01,152690379,-0.00969622
06/08/2014,191.11,192.89,191.08,192.07,94818317,0.000312484
07/08/2014,192.94,193.13,190.55,191.03,135733421,-0.005414693
08/08/2014,191.46,193.37,190.95,193.24,117014384,0.011568864
11/08/2014,193.97,194.66,193.71,193.8,74543691,0.002897951
12/08/2014,193.61,194.15,192.94,193.53,73631640,-0.001393189
13/08/2014,194.29,195.06,193.96,194.84,69046544,0.006768976
14/08/2014,195.16,195.76,194.98,195.76,57370793,0.004721823
15/08/2014,196.47,196.65,194.31,195.72,139950669,-0.000204332
18/08/2014,196.8,197.45,196.69,197.36,75424360,0.008379317
19/08/2014,197.84,198.54,197.44,198.39,59134709,0.005218889
20/08/2014,198.12,199.16,198.08,198.92,72762541,0.002671506
21/08/2014,199.09,199.76,198.93,199.5,67790690,0.002915745
22/08/2014,199.34,199.69,198.74,199.19,76107359,-0.001553885
25/08/2014,200.14,200.59,199.15,200.2,63855022,0.005070536
26/08/2014,200.33,200.82,200.28,200.33,47298324,0.000649351
27/08/2014,200.43,200.57,199.94,200.25,47873708,-0.000399341
28/08/2014,199.59,200.27,199.39,200.14,58330373,-0.000549313
29/08/2014,200.45,200.73,199.82,200.71,65906598,0.002848006
02/09/2014,200.97,201,199.86,200.61,72425793,-0.000498231
03/09/2014,201.38,201.41,200.22,200.5,57461742,-0.000548328
04/09/2014,200.84,201.58,199.66,200.21,85236442,-0.001446384
05/09/2014,200.17,201.19,199.41,201.11,102176784,0.00449528
08/09/2014,200.92,201.21,200,200.59,64145745,-0.00258565
09/09/2014,200.41,200.55,198.91,199.32,88590876,-0.006331323
10/09/2014,199.43,200.2,198.77,200.07,67251103,0.003762793
11/09/2014,199.27,200.33,199.12,200.3,66823558,0.001149598
12/09/2014,200.1,200.12,198.56,199.13,117478516,-0.005841238
15/09/2014,199.16,199.32,198.38,198.98,76401421,-0.000753277
16/09/2014,198.61,200.84,198.5,200.48,116200722,0.007538446
17/09/2014,200.77,201.68,199.75,200.75,151265896,0.001346768
18/09/2014,201.36,201.85,201.1,201.82,94990300,0.005330012
19/09/2014,201.52,201.9,200.29,200.7,121649147,-0.0055495
22/09/2014,200.35,200.38,198.73,199.15,125552758,-0.00772297
23/09/2014,198.43,199.26,197.95,198.01,111393319,-0.005724328
24/09/2014,198.04,199.69,197.52,199.56,107275635,0.007827887
25/09/2014,199.04,199.05,196.27,196.34,150300028,-0.016135498
26/09/2014,196.7,198.39,196.42,197.9,103546740,0.007945401
29/09/2014,196.2,197.89,196.05,197.54,95111605,-0.001819101
30/09/2014,197.69,198.3,196.61,197.02,131302082,-0.002632378
01/10/2014,196.7,196.77,193.91,194.35,177797862,-0.013551924
02/10/2014,194.18,195.06,192.35,194.38,157285182,0.000154361
03/10/2014,195.68,196.94,195.08,196.52,121568769,0.011009363
06/10/2014,197.34,197.6,195.58,196.29,104778335,-0.001170364
07/10/2014,195.28,195.72,193.22,193.26,147913498,-0.015436344
08/10/2014,193.37,196.92,192.36,196.64,186461453,0.017489393
09/10/2014,196.33,196.6,192.58,192.74,210704601,-0.019833198
10/10/2014,192.69,193.65,190.49,190.54,221908954,-0.011414341
13/10/2014,190.46,191.15,187.3,187.41,230938833,-0.016426997
14/10/2014,188.42,189.82,187.04,187.7,215846527,0.001547409
15/10/2014,185.16,187.69,181.92,186.43,380714598,-0.006766116
16/10/2014,183.06,187.58,182.89,186.27,270391488,-0.000858231
17/10/2014,188.42,189.75,187.62,188.47,214624921,0.011810812
20/10/2014,188.13,190.45,188.07,190.3,130010813,0.009709768
21/10/2014,191.68,194.2,191.48,194.07,154948579,0.019810825
22/10/2014,194.41,194.91,192.61,192.69,151822409,-0.007110836
23/10/2014,194.62,196.2,194.26,194.93,154944169,0.01162489
24/10/2014,195.25,196.49,194.49,196.43,117927286,0.00769507
27/10/2014,195.73,196.45,195.03,196.16,82953689,-0.001374535
28/10/2014,196.82,198.42,196.73,198.41,106735936,0.011470228
29/10/2014,198.55,199.12,196.8,198.11,142557417,-0.001512021
30/10/2014,197.58,199.95,197.4,199.38,113329976,0.00641058
31/10/2014,201.78,201.82,200.77,201.66,146902554,0.01143545
03/11/2014,201.92,202.45,201.31,201.77,93599700,0.000545473
04/11/2014,201.23,201.6,200.06,201.07,93342777,-0.003469297
05/11/2014,202.54,202.59,201.45,202.34,91708574,0.006316208
06/11/2014,202.39,203.26,201.64,203.15,107089076,0.004003163
07/11/2014,203.17,203.6,202.61,203.34,89539712,0.00093527
10/11/2014,203.38,204.04,203.13,203.98,66318964,0.003147438
11/11/2014,204.06,204.31,203.65,204.18,54499375,0.000980488
12/11/2014,203.35,204.24,203.31,203.96,90120295,-0.001077481
13/11/2014,204.16,204.83,203.21,204.19,85357918,0.001127672
14/11/2014,204.1,204.49,203.72,204.24,80417514,0.00024487
17/11/2014,203.85,204.58,203.65,204.37,80440954,0.000636506
18/11/2014,204.44,205.92,204.44,205.55,76068107,0.005773842
19/11/2014,205.31,205.55,204.3,205.22,82373009,-0.001605449
20/11/2014,204.26,205.71,204.18,205.58,72840326,0.001754215
21/11/2014,207.64,207.84,205.98,206.68,142327285,0.005350715
24/11/2014,207.17,207.39,206.91,207.26,65880759,0.002806271
25/11/2014,207.54,207.79,206.8,207.11,79108301,-0.000723729
26/11/2014,207.29,207.76,207.03,207.64,62167832,0.002559027
28/11/2014,207.49,207.87,206.91,207.2,57890090,-0.002119052
01/12/2014,206.4,206.54,205.38,205.76,103968354,-0.006949807
02/12/2014,205.81,207.34,205.78,207.09,74507192,0.006463841
03/12/2014,207.3,208.15,207.1,207.89,68951968,0.003863055
04/12/2014,207.54,208.27,206.7,207.66,91316591,-0.001106354
05/12/2014,207.87,208.47,207.55,208,91025470,0.001637292
08/12/2014,207.52,208.12,205.93,206.61,108588152,-0.006682692
09/12/2014,204.37,206.6,203.91,206.47,125180054,-0.000677605
10/12/2014,205.91,205.98,202.93,203.16,159856394,-0.016031385
11/12/2014,203.88,206.19,203.71,204.19,159012805,0.005069896
12/12/2014,202.64,203.82,200.85,200.89,202330191,-0.016161418
15/12/2014,201.98,202.53,198.78,199.51,189965750,-0.006869431
16/12/2014,198.58,202.4,197.86,197.91,259543848,-0.008019648
17/12/2014,198.44,202.34,198.29,201.79,253910092,0.019604871
18/12/2014,204.74,212.97,203.92,206.78,257633887,0.024728678
19/12/2014,206.43,207.33,205.61,206.52,245084590,-0.001257375
22/12/2014,206.75,207.47,206.46,207.47,148318934,0.004600039
23/12/2014,208.17,208.23,207.4,207.75,122167931,0.001349593
24/12/2014,208.02,208.34,207.72,207.77,42963399,9.62696E-05
26/12/2014,208.31,208.85,208.25,208.44,57326703,0.00322472
29/12/2014,208.22,208.97,208.14,208.72,79643948,0.001343312
30/12/2014,208.21,208.37,207.51,207.6,73540761,-0.005366041
31/12/2014,207.99,208.19,205.39,205.54,130333829,-0.009922929
02/01/2015,206.38,206.88,204.18,205.43,121465865,-0.000535176
05/01/2015,204.17,204.37,201.35,201.76,169632646,-0.017864966
06/01/2015,202.09,202.72,198.86,199.82,209151408,-0.009615385
07/01/2015,201.42,202.72,200.88,202.31,125346709,0.012461215
08/01/2015,204.01,206.16,203.99,205.9,147217784,0.017745045
09/01/2015,206.4,206.42,203.51,204.25,158567288,-0.008013599
12/01/2015,204.41,204.6,201.92,202.65,144396067,-0.007833537
13/01/2015,204.12,205.48,200.51,202.08,214553306,-0.002812731
14/01/2015,199.65,201.1,198.57,200.86,192991092,-0.006037213
15/01/2015,201.63,202.01,198.88,199.02,176613906,-0.009160609
16/01/2015,198.77,201.82,198.55,201.63,211879605,0.01311426
20/01/2015,202.4,202.72,200.17,202.06,130991069,0.002132619
21/01/2015,201.5,203.66,200.94,203.08,122942707,0.005048006
22/01/2015,203.99,206.26,202.33,206.1,174356029,0.014870987
23/01/2015,205.79,206.1,204.81,204.97,117516753,-0.005482775
26/01/2015,204.71,205.56,203.85,205.45,92009711,0.002341806
27/01/2015,202.97,204.12,201.74,202.74,134044598,-0.013190557
28/01/2015,204.17,204.29,199.91,200.14,168514312,-0.012824307
29/01/2015,200.38,202.3,198.68,201.99,173585424,0.00924353
30/01/2015,200.57,202.17,199.13,199.45,197729724,-0.01257488
02/02/2015,200.05,202.03,197.86,201.92,163106969,0.012384056
03/02/2015,203,204.85,202.55,204.84,124212881,0.014461173
04/02/2015,203.92,205.38,203.51,204.06,134306728,-0.00380785
05/02/2015,204.86,206.3,204.77,206.12,97953181,0.01009507
06/02/2015,206.56,207.24,204.92,205.55,125672026,-0.002765379
09/02/2015,204.77,205.64,204.14,204.63,87219016,-0.004475797
10/02/2015,205.88,207.12,204.68,206.81,96164183,0.010653374
11/02/2015,206.61,207.45,205.83,206.93,91087785,0.000580243
12/02/2015,207.89,208.99,206.97,208.92,97545949,0.009616779
13/02/2015,209.07,209.84,208.76,209.78,93670430,0.004116408
17/02/2015,209.4,210.32,209.1,210.11,76968199,0.001573077
18/02/2015,209.66,210.22,209.34,210.13,80652941,9.51882E-05
19/02/2015,209.41,210.42,209.24,209.98,91462491,-0.000713844
20/02/2015,209.48,211.33,208.73,211.24,140896392,0.006000571
23/02/2015,210.94,211.21,210.48,211.21,74411054,-0.000142019
24/02/2015,211.12,212.05,210.76,211.81,72472263,0.002840775
25/02/2015,211.66,212.24,211.22,211.63,73061687,-0.000849818
26/02/2015,211.52,211.71,210.65,211.38,72697868,-0.001181307
27/02/2015,211.26,211.58,210.6,210.66,108075972,-0.003406188
02/03/2015,210.78,212.06,210.72,211.99,87491428,0.006313491
03/03/2015,211.47,212.05,210.08,211.12,110325809,-0.004103967
04/03/2015,210.4,210.49,209.06,210.23,114497192,-0.004215612
05/03/2015,210.62,210.8,209.85,210.46,76872957,0.00109404
06/03/2015,209.42,209.94,207.1,207.5,188127982,-0.01406443
09/03/2015,207.74,208.79,207.55,208.36,89818893,0.004144578
10/03/2015,206.71,206.81,204.93,204.98,157121263,-0.016221924
11/03/2015,205.29,205.5,204.4,204.5,110145718,-0.002341692
12/03/2015,205.26,207.18,205.2,207.1,93993523,0.012713936
13/03/2015,206.77,207.93,204.58,205.83,162410893,-0.006132303
16/03/2015,206.71,208.69,205.86,208.58,136099192,0.01336054
17/03/2015,207.69,208.42,206.98,207.96,94510422,-0.002972481
18/03/2015,207.39,211.27,206.62,210.46,228808524,0.012021543
19/03/2015,209.96,210.47,209.03,209.5,117917302,-0.004561437
20/03/2015,209.71,211.02,209.49,210.41,177715081,0.004343675
23/03/2015,210.42,211.11,210,210,71784536,-0.001948577
24/03/2015,209.85,210.4,208.74,208.82,77805321,-0.005619048
25/03/2015,209.07,209.35,205.71,205.76,159521708,-0.014653769
26/03/2015,204.96,206.37,204.12,205.27,153067241,-0.002381415
27/03/2015,205.13,205.95,204.9,205.74,118938966,0.002289667
30/03/2015,206.98,208.61,206.96,208.25,96101565,0.012199864
31/03/2015,207.26,208.1,206.36,206.43,126768703,-0.008739496
01/04/2015,206.39,206.42,204.51,205.7,137303584,-0.003536308
02/04/2015,205.62,206.98,205.4,206.44,86900906,0.003597472
06/04/2015,205.37,208.45,205.21,207.83,114368155,0.006733191
07/04/2015,207.86,208.76,207.24,207.28,81236337,-0.002646394
08/04/2015,207.55,208.51,207.08,207.98,89351939,0.003377074
09/04/2015,207.78,209.18,207.19,208.9,85548854,0.004423502
10/04/2015,209.2,210.09,208.96,210.04,72722915,0.005457157
13/04/2015,209.87,210.63,209.03,209.09,74436594,-0.004522948
14/04/2015,208.85,209.71,208.1,209.49,75099866,0.001913052
15/04/2015,210.05,211.04,209.95,210.43,99529320,0.004487088
16/04/2015,210.03,210.98,209.79,210.37,68934864,-0.00028513
17/04/2015,208.94,209.23,207.01,207.95,191113230,-0.011503541
20/04/2015,209.06,210.25,208.96,209.85,92189481,0.009136812
21/04/2015,210.67,210.86,209.24,209.6,72559831,-0.001191327
22/04/2015,210.01,210.85,208.9,210.63,78264616,0.004914122
23/04/2015,210.15,211.94,210.01,211.16,102585942,0.002516261
24/04/2015,211.66,211.97,211.11,211.65,61327387,0.002320515
27/04/2015,212.33,212.48,210.54,210.77,79358126,-0.004157808
28/04/2015,210.74,211.5,209.33,211.44,86863531,0.003178821
29/04/2015,210.37,211.29,209.6,210.57,125684903,-0.004114642
30/04/2015,209.88,210.35,207.62,208.46,161304890,-0.010020421
01/05/2015,209.4,210.77,209.28,210.72,103399711,0.010841408
04/05/2015,211.23,212.02,211.1,211.32,70927235,0.00284738
05/05/2015,211.03,211.46,208.73,208.9,113326156,-0.011451827
06/05/2015,209.56,209.93,206.76,208.04,135060151,-0.004116802
07/05/2015,207.92,209.38,207.52,208.87,88244940,0.003989617
08/05/2015,210.88,211.86,210.78,211.62,155877260,0.013166084
11/05/2015,211.57,211.89,210.52,210.61,75708065,-0.004772706
12/05/2015,209.61,210.63,208.62,209.98,119727592,-0.002991311
13/05/2015,210.47,211.22,209.74,210.02,94667943,0.000190494
14/05/2015,211.24,212.32,210.91,212.21,95934006,0.010427578
15/05/2015,212.44,212.61,211.86,212.44,76510099,0.001083832
18/05/2015,212.24,213.4,212.16,213.1,74549685,0.00310676
19/05/2015,213.24,213.57,212.69,213.03,72114610,-0.000328484
20/05/2015,213.15,213.78,212.5,212.88,76857530,-0.000704126
21/05/2015,212.71,213.75,212.51,213.5,64764585,0.002912439
22/05/2015,213.04,213.54,212.91,212.99,57433495,-0.002388759
26/05/2015,212.4,212.91,210.2,210.7,124308584,-0.010751678
27/05/2015,211.25,212.98,210.76,212.7,93213981,0.009492169
28/05/2015,212.33,212.59,211.63,212.46,74974560,-0.00112835
29/05/2015,212.38,212.43,210.82,211.14,124919611,-0.006212934
01/06/2015,211.94,212.34,210.62,211.57,93338750,0.002036563
02/06/2015,211.02,212.19,210.27,211.36,91531012,-0.000992579
03/06/2015,212,212.67,211.33,211.92,87820909,0.002649508
04/06/2015,211.07,211.86,209.75,210.13,151882820,-0.008446584
05/06/2015,209.95,210.58,208.98,209.77,121704676,-0.001713225
08/06/2015,209.64,209.82,208.39,208.48,89063330,-0.006149592
09/06/2015,208.45,209.1,207.69,208.45,105034690,-0.000143899
10/06/2015,209.37,211.41,209.3,210.95,134551285,0.011993284
11/06/2015,211.48,212.09,211.2,211.63,73876447,0.003223513
12/06/2015,210.64,211.48,209.68,210.01,135382369,-0.007654869
15/06/2015,208.64,209.45,207.79,209.11,124384184,-0.00428551
16/06/2015,208.93,210.35,208.72,210.25,85308227,0.005451676
17/06/2015,210.59,211.32,209.36,210.59,126708635,0.001617122
18/06/2015,211.31,213.34,210.63,212.78,165867949,0.010399354
19/06/2015,211.46,211.55,210.36,210.81,130478689,-0.009258389
22/06/2015,211.91,212.59,211.64,211.89,70696027,0.005123097
23/06/2015,212.14,212.44,211.57,212.04,68476797,0.000707914
24/06/2015,211.72,212.17,210.47,210.5,92307318,-0.007262781
25/06/2015,211.1,211.25,209.77,209.86,97107361,-0.00304038
26/06/2015,210.29,210.58,209.16,209.82,104174840,-0.000190603
29/06/2015,208.05,209.83,205.33,205.42,202621332,-0.020970356
30/06/2015,207.26,207.32,205.28,205.85,182925106,0.002093272
01/07/2015,207.73,208.03,206.56,207.5,135979873,0.008015545
02/07/2015,208.07,208.27,206.81,207.31,104373652,-0.000915663
06/07/2015,205.77,207.65,205.53,206.72,117975369,-0.002845979
07/07/2015,206.96,208.17,204.11,208.02,173820249,0.0062887
08/07/2015,206.42,206.76,204.25,204.53,164020059,-0.016777233
09/07/2015,207.04,207.35,204.77,204.9,144113107,0.001809026
10/07/2015,207.29,207.98,204.95,207.48,129456890,0.012591508
13/07/2015,208.99,209.9,208.94,209.77,106069400,0.011037208
14/07/2015,209.72,211.05,209.65,210.68,81709575,0.004338085
15/07/2015,210.73,211.28,210.04,210.61,97914141,-0.000332257
16/07/2015,211.87,212.3,211.58,212.3,106683266,0.00802431
17/07/2015,212.29,212.55,211.8,212.48,89029973,0.000847857
20/07/2015,212.75,213.18,212.21,212.59,70446821,0.000517696
21/07/2015,212.43,212.74,211.39,211.75,77965048,-0.003951268
22/07/2015,210.93,211.77,210.89,211.37,88667920,-0.001794569
23/07/2015,211.53,211.65,209.75,210.18,90509128,-0.005629938
24/07/2015,210.3,210.37,207.6,208,117754979,-0.010372062
27/07/2015,206.94,207.55,206.26,206.79,132361082,-0.005817308
28/07/2015,207.79,209.5,206.8,209.33,123544845,0.012282992
29/07/2015,209.48,211.04,209.31,210.77,105791255,0.00687909
30/07/2015,210.16,211.02,209.42,210.82,91304374,0.000237225
31/07/2015,211.42,211.45,210.16,210.5,103266857,-0.001517883
03/08/2015,210.46,210.53,208.65,209.79,113965728,-0.003372922
04/08/2015,209.7,210.25,208.8,209.38,81820823,-0.001954335
05/08/2015,210.45,211.31,209.73,210.07,85786817,0.003295444
06/08/2015,210.29,210.42,207.65,208.35,116030803,-0.008187747
07/08/2015,208.16,208.34,206.87,207.95,117857956,-0.001919846
10/08/2015,209.28,210.67,209.28,210.57,80270676,0.012599182
11/08/2015,208.97,209.47,207.76,208.67,126081377,-0.009023128
12/08/2015,207.11,209.14,205.36,208.92,172123672,0.001198064
13/08/2015,208.73,209.55,208.01,208.66,89383253,-0.001244496
14/08/2015,208.43,209.51,208.26,209.42,72786528,0.003642289
17/08/2015,208.71,210.59,208.16,210.59,79072643,0.005586859
18/08/2015,210.26,210.68,209.7,209.98,71692678,-0.002896624
19/08/2015,209.09,210.01,207.35,208.32,172945975,-0.007905515
20/08/2015,206.51,208.29,203.9,203.97,194327884,-0.020881336
21/08/2015,201.73,203.94,197.52,197.63,346588469,-0.031083002
24/08/2015,187.49,197.48,182.4,189.55,507244333,-0.040884481
25/08/2015,195.43,195.45,186.92,187.27,369833071,-0.012028489
26/08/2015,192.08,194.79,188.37,194.46,339256986,0.038393763
27/08/2015,197.02,199.42,195.21,199.27,274143906,0.024735164
28/08/2015,198.5,199.84,197.92,199.28,160414352,5.01832E-05
31/08/2015,198.11,199.13,197.01,197.67,163298816,-0.008079085
01/09/2015,193.12,194.77,190.73,191.77,256000392,-0.029847726
02/09/2015,194.62,195.46,192.42,195.41,160269331,0.018981071
03/09/2015,196.26,198.05,194.96,195.55,152087836,0.000716442
04/09/2015,192.85,193.86,191.61,192.59,207080961,-0.015136794
08/09/2015,195.94,197.61,195.17,197.43,116025739,0.025131108
09/09/2015,199.32,199.47,194.35,194.79,149347735,-0.013371828
10/09/2015,194.56,197.22,194.25,195.85,158611063,0.005441758
11/09/2015,195.38,196.82,194.53,196.74,119691212,0.004544294
14/09/2015,196.95,197.01,195.43,196.01,79451983,-0.003710481
15/09/2015,196.61,198.99,195.96,198.46,113806176,0.012499362
16/09/2015,198.82,200.41,198.41,200.18,99581557,0.008666734
17/09/2015,200.02,202.89,199.28,199.73,276046618,-0.002247977
18/09/2015,195.71,198.68,194.96,195.45,223657456,-0.021428929
21/09/2015,196.44,197.68,195.21,196.46,105726209,0.005167562
22/09/2015,193.88,194.46,192.56,193.91,153890876,-0.012979741
23/09/2015,194.11,194.67,192.91,193.6,92790620,-0.00159868
24/09/2015,192.15,193.45,190.56,192.9,159378840,-0.003615702
25/09/2015,194.64,195,191.81,192.85,155054777,-0.000259202
28/09/2015,191.78,191.91,187.64,188.01,178515871,-0.025097226
29/09/2015,188.27,189.74,186.93,188.12,159045572,0.000585075
30/09/2015,190.37,191.83,189.44,191.63,163452044,0.018658303
01/10/2015,192.08,192.49,189.82,192.13,131078964,0.002609195
02/10/2015,189.77,195.03,189.12,195,211003342,0.014937803
05/10/2015,196.46,198.74,196.33,198.47,126320842,0.017794872
06/10/2015,198.31,198.98,197,197.79,110274530,-0.003426211
07/10/2015,198.9,199.83,197.48,199.41,124307295,0.008190505
08/10/2015,198.95,201.55,198.59,201.21,153055231,0.009026629
09/10/2015,201.38,201.9,200.58,201.33,107069240,0.000596392
12/10/2015,201.42,201.76,200.91,201.52,56395585,0.000943724
13/10/2015,200.65,202.16,200.05,200.25,88038718,-0.006302104
14/10/2015,200.18,200.87,198.94,199.29,99106161,-0.004794007
15/10/2015,200.08,202.36,199.64,202.35,134142195,0.015354509
16/10/2015,202.83,203.29,201.92,203.27,114580052,0.004546578
19/10/2015,202.5,203.37,202.13,203.37,76523897,0.000491957
20/10/2015,202.85,203.84,202.55,203.09,78448484,-0.001376801
21/10/2015,203.61,203.79,201.65,201.85,102038033,-0.006105667
22/10/2015,202.98,205.51,201.85,205.26,174911723,0.016893733
23/10/2015,207.25,207.95,206.3,207.51,144442340,0.010961707
26/10/2015,207.3,207.37,206.56,207,69032965,-0.002457713
27/10/2015,206.2,207,205.79,206.6,77903770,-0.001932367
28/10/2015,207,208.98,206.21,208.95,135906725,0.011374637
29/10/2015,208.35,209.27,208.21,208.83,90525498,-0.0005743
30/10/2015,209.06,209.44,207.74,207.93,131076942,-0.004309726
02/11/2015,208.32,210.62,208.17,210.39,86270811,0.011830905
03/11/2015,209.97,211.66,209.7,211,95246052,0.002899377
04/11/2015,211.35,211.5,209.72,210.36,96224477,-0.003033175
05/11/2015,210.43,210.98,209.09,210.15,78408744,-0.000998289
06/11/2015,209.74,210.32,208.46,210.04,110471473,-0.000523436
09/11/2015,209.31,209.49,206.95,208.08,131008660,-0.009331556
10/11/2015,207.51,208.6,207.19,208.56,75874602,0.002306805
11/11/2015,208.88,208.94,207.66,207.74,67845971,-0.003931722
12/11/2015,206.5,207.06,204.82,204.84,121315200,-0.013959757
13/11/2015,204.35,204.67,202.44,202.54,153577050,-0.011228276
16/11/2015,202.32,205.69,202.18,205.62,117583346,0.015206873
17/11/2015,205.99,207.04,204.88,205.47,121123744,-0.000729501
18/11/2015,206.04,208.9,205.99,208.73,121342544,0.015866063
19/11/2015,208.59,209.05,208.2,208.55,88220465,-0.000862358
20/11/2015,209.45,210.12,208.86,209.31,94011519,0.00364421
23/11/2015,209.38,209.98,208.52,209.07,64931172,-0.001146625
24/11/2015,207.87,209.83,207.41,209.35,98874365,0.001339264
25/11/2015,209.5,209.74,209.01,209.32,51980062,-0.000143301
27/11/2015,209.43,209.8,208.86,209.56,37317779,0.00114657
30/11/2015,209.75,209.89,208.56,208.69,112822700,-0.004151556
01/12/2015,209.44,210.82,209.11,210.68,97858418,0.009535675
02/12/2015,210.62,211,208.23,208.53,108441259,-0.01020505
03/12/2015,208.83,209.15,204.75,205.61,166224154,-0.014002781
04/12/2015,206.08,209.97,205.93,209.62,192913879,0.019502942
07/12/2015,209.23,209.73,207.2,208.35,102027111,-0.006058582
08/12/2015,206.49,208.29,205.78,206.95,103372367,-0.006719462
09/12/2015,206.19,208.68,204.18,205.34,162401537,-0.007779657
10/12/2015,205.42,207.43,205.14,205.87,116128884,0.002581085
11/12/2015,203.35,204.14,201.51,201.88,211173305,-0.019381163
14/12/2015,202.07,203.05,199.95,202.9,182385177,0.005052506
15/12/2015,204.7,206.11,202.87,205.03,154069569,0.010497782
16/12/2015,206.37,208.39,204.8,208.03,197017008,0.014632005
17/12/2015,208.4,208.48,204.84,204.86,173092476,-0.015238187
18/12/2015,202.77,202.93,199.83,200.02,251393535,-0.023625891
21/12/2015,201.41,201.88,200.09,201.67,99094290,0.008249175
22/12/2015,202.72,203.85,201.55,203.5,111026246,0.00907423
23/12/2015,204.69,206.07,204.58,206.02,110987228,0.012383292
24/12/2015,205.72,206.33,205.42,205.68,48542150,-0.001650325
28/12/2015,204.86,205.26,203.94,205.21,65899939,-0.002285103
29/12/2015,206.51,207.79,206.47,207.4,92640672,0.010671995
30/12/2015,207.11,207.21,205.76,205.93,63317679,-0.007087753
31/12/2015,205.13,205.89,203.87,203.87,114877859,-0.010003399
04/01/2016,200.49,201.03,198.59,201.02,222353534,-0.013979497
05/01/2016,201.4,201.9,200.05,201.36,110845849,0.001691374
06/01/2016,198.34,200.06,197.6,198.82,152112604,-0.012614223
07/01/2016,195.33,197.44,193.59,194.05,213436073,-0.02399155
08/01/2016,195.19,195.85,191.58,191.92,209817228,-0.010976552
11/01/2016,193.01,193.41,189.82,192.11,187941323,0.000989996
12/01/2016,193.82,194.55,191.14,193.66,172330490,0.008068294
13/01/2016,194.45,194.86,188.38,188.83,221168886,-0.024940618
14/01/2016,189.55,193.26,187.66,191.93,240795609,0.016416883
15/01/2016,186.77,188.76,185.52,187.81,324846447,-0.02146616
19/01/2016,189.96,190.11,186.2,188.06,195244373,0.001331133
20/01/2016,185.03,187.5,181.02,185.65,286547839,-0.012815059
21/01/2016,186.21,188.87,184.64,186.69,195772941,0.005601939
22/01/2016,189.78,190.76,188.88,190.52,168319598,0.020515293
25/01/2016,189.92,190.15,187.41,187.64,130371686,-0.015116523
26/01/2016,188.42,190.53,188.02,190.2,141036757,0.013643146
27/01/2016,189.58,191.56,187.06,188.13,185681707,-0.010883281
28/01/2016,189.96,190.2,187.16,189.11,143798780,0.005209164
29/01/2016,190.02,193.88,189.88,193.72,210529336,0.024377347
01/02/2016,192.53,194.58,191.84,193.65,136061564,-0.000361346
02/02/2016,191.96,191.97,189.54,190.16,182564890,-0.018022205
03/02/2016,191.41,191.78,187.1,191.3,205054934,0.005994952
04/02/2016,190.71,192.75,189.96,191.6,139531794,0.001568217
05/02/2016,190.99,191.67,187.2,187.95,180788308,-0.019050104
08/02/2016,185.77,186.12,182.8,185.42,191526694,-0.013461027
09/02/2016,183.36,186.94,183.2,185.43,184513136,5.39316E-05
10/02/2016,186.41,188.34,185.12,185.27,148214057,-0.000862859
11/02/2016,182.34,184.1,181.09,182.86,219058885,-0.013008042
12/02/2016,184.96,186.65,183.96,186.63,127632393,0.020616865
16/02/2016,188.77,189.81,187.63,189.78,120250668,0.016878315
17/02/2016,191.16,193.32,191.01,192.88,136009496,0.016334703
18/02/2016,193.2,193.27,191.72,192.09,102342997,-0.004095811
