Date,SSO,UBT,UST,UGL,DIG
2008-05-08,8.438042640686035,,,,479.40020751953125
2008-05-09,8.393006324768066,,,,474.9507751464844
2008-05-12,8.599712371826172,,,,471.8024597167969
2008-05-13,8.604333877563477,,,,483.2199401855469
2008-05-14,8.649374961853027,,,,473.3556823730469
2008-05-15,8.84453010559082,,,,488.1309814453125
2008-05-16,8.865315437316895,,,,514.449462890625
2008-05-19,8.891878128051758,,,,526.16064453125
2008-05-20,8.752142906188965,,,,535.185302734375
2008-05-21,8.453058242797852,,,,519.23486328125
2008-05-22,8.453058242797852,,,,510.0000305175781
2008-05-23,8.244038581848145,,,,490.9012451171875
2008-05-27,8.345661163330078,,,,484.89892578125
2008-05-28,8.443819046020508,,,,501.3533935546875
2008-05-29,8.515410423278809,,,,477.38555908203125
2008-05-30,8.530425071716309,,,,482.7160339355469
2008-06-02,8.35028076171875,,,,486.7876281738281
2008-06-03,8.291385650634766,,,,469.8298034667969
2008-06-04,8.260207176208496,,,,457.9925842285156
2008-06-05,8.599712371826172,,,,501.1853942871094
2008-06-06,8.053499221801758,,,,486.9138488769531
2008-06-09,8.103153228759766,,,,508.6151123046875
2008-06-10,8.000377655029297,,,,486.7876281738281
2008-06-11,7.771729469299316,,,,496.40008544921875
2008-06-12,7.829472064971924,,,,481.9186096191406
2008-06-13,8.023476600646973,,,,484.6889953613281
2008-06-16,8.036176681518555,,,,490.2716064453125
2008-06-17,7.944947719573975,,,,509.3704833984375
2008-06-18,7.769421577453613,,,,507.90130615234375
2008-06-19,7.807531356811523,,,,486.9555969238281
2008-06-20,7.5453925132751465,,,,479.1481628417969
2008-06-23,7.521140098571777,,,,515.0372314453125
2008-06-24,7.505383014678955,,,,497.7853088378906
2008-06-25,7.5772175788879395,,,,492.95806884765625
2008-06-26,7.146219253540039,,,,483.7236633300781
2008-06-27,7.080178260803223,,,,492.3704528808594
2008-06-30,7.141585350036621,,,,507.22979736328125
2008-07-01,7.171710014343262,,,,511.93096923828125
2008-07-02,6.9121832847595215,,,,484.4371643066406
2008-07-03,6.930720806121826,,,,475.7903137207031
2008-07-07,6.7858967781066895,,,,451.9902648925781
2008-07-08,7.032677173614502,,,,438.64227294921875
2008-07-09,6.752295970916748,,,,419.8371276855469
2008-07-10,6.8426666259765625,,,,445.4841003417969
2008-07-11,6.675827980041504,,,,438.76800537109375
2008-07-14,6.531005859375,,,,446.3235778808594
2008-07-15,6.356058597564697,,,,408.7976379394531
2008-07-16,6.731441020965576,,,,391.755615234375
2008-07-17,6.791688442230225,,,,381.55572509765625
2008-07-18,6.878582954406738,,,,390.0766296386719
2008-07-21,6.9121832847595215,,,,410.2248840332031
2008-07-22,7.055848121643066,,,,392.59515380859375
2008-07-23,7.118412971496582,,,,362.4568786621094
2008-07-24,6.798641681671143,,,,359.2248229980469
2008-07-25,6.824131488800049,,,,363.0445251464844
2008-07-28,6.606312274932861,,,,360.44207763671875
2008-07-29,6.895963191986084,,,,353.30621337890625
2008-07-30,7.147377967834473,,,,391.2098693847656
2008-07-31,6.959686756134033,,,,364.63958740234375
2008-08-01,6.886693954467773,,,,363.5062561035156
2008-08-04,6.765042304992676,,,,329.8840637207031
2008-08-05,7.112619876861572,,,,332.2767639160156
2008-08-06,7.167076110839844,,,,346.29632568359375
2008-08-07,6.962003707885742,,,,338.3211364746094
2008-08-08,7.230798244476318,,,,331.0173645019531
2008-08-11,7.346656799316406,,,,331.89886474609375
2008-08-12,7.212258338928223,,,,328.58282470703125
2008-08-13,7.127683162689209,,,,348.3951416015625
2008-08-14,7.227322101593018,,,,341.0494079589844
2008-08-15,7.297994613647461,,,,329.8840637207031
2008-08-18,7.103353023529053,,,,320.6914367675781
2008-08-19,6.9504170417785645,,,,339.0345764160156
2008-08-20,7.008345127105713,,,,357.62969970703125
2008-08-21,7.028041839599609,,,,374.2519836425781
2008-08-22,7.2041497230529785,,,,363.08642578125
2008-08-25,6.9423065185546875,,,,351.79510498046875
2008-08-26,6.978222370147705,,,,364.3458251953125
2008-08-27,7.0917649269104,,,,372.6567687988281
2008-08-28,7.27018928527832,,,,365.8149108886719
2008-08-29,7.116095066070557,,,,359.3088073730469
2008-09-02,7.036154270172119,,,,324.2593078613281
2008-09-03,7.022249221801758,,,,322.0765686035156
2008-09-04,6.605154037475586,,,,309.5679931640625
2008-09-05,6.644543647766113,,,,302.22222900390625
2008-09-08,6.919133186340332,,,,301.1308898925781
2008-09-09,6.488137722015381,,,,262.975341796875
2008-09-10,6.546067237854004,,,,279.97540283203125
2008-09-11,6.734919548034668,,,,289.62969970703125
2008-09-12,6.796322822570801,,,,304.9087829589844
2008-09-15,6.1579365730285645,,,,267.38275146484375
2008-09-16,6.33056640625,,,,283.33343505859375
2008-09-17,5.792980670928955,,,,270.3210754394531
2008-09-18,6.160253524780273,,,,283.33343505859375
2008-09-19,6.631802082061768,,,,323.2099609375
2008-09-22,6.31203031539917,,,,316.8717041015625
2008-09-23,6.027015686035156,,,,300.1234436035156
2008-09-24,6.071501731872559,,,,299.6617736816406
2008-09-25,6.220184326171875,,,,311.66668701171875
2008-09-26,6.265485763549805,,,,301.3828125
2008-09-29,5.401281833648682,,,,243.45692443847656
2008-09-30,5.719551086425781,,,,261.2962951660156
2008-10-01,5.720709323883057,,,,253.7827606201172
2008-10-02,5.251438617706299,,,,222.720947265625
2008-10-03,5.107402801513672,,,,218.27162170410156
2008-10-06,4.690402030944824,,,,198.41734313964844
