Date,SSO,UBT,UST,UGL
2018-12-24,20.181123733520508,37.51557159423828,53.89368438720703,36.61000061035156
2018-12-26,22.221452713012695,36.75233459472656,53.40550994873047,36.5
2018-12-27,22.659297943115234,36.742515563964844,53.68922805786133,36.70000076293945
2018-12-28,22.54798126220703,37.29259490966797,54.227291107177734,37.220001220703125
2018-12-31,22.961091995239258,37.7542724609375,54.5794792175293,37.40999984741211
2019-01-02,22.98830795288086,38.044044494628906,54.86318588256836,37.369998931884766
2019-01-03,21.852863311767578,38.928104400634766,55.684967041015625,38.2400016784668
2019-01-04,23.359363555908203,38.044044494628906,54.78491973876953,37.40999984741211
2019-01-07,23.69826316833496,37.79846954345703,54.49142837524414,37.619998931884766
2019-01-08,24.133638381958008,37.597103118896484,54.227291107177734,37.36000061035156
2019-01-09,24.356273651123047,37.41046142578125,54.24685287475586,37.90999984741211
2019-01-10,24.54427719116211,36.97334671020508,54.20771789550781,37.45000076293945
2019-01-11,24.534379959106445,37.24838638305664,54.47186279296875,37.54999923706055
2019-01-14,24.25979995727539,36.9586181640625,54.4327392578125,37.72999954223633
2019-01-15,24.81391143798828,36.68357467651367,54.344688415527344,37.560001373291016
2019-01-16,24.910385131835938,36.76215744018555,54.227291107177734,37.810001373291016
2019-01-17,25.27649688720703,36.796539306640625,54.07075881958008,37.689998626708984
2019-01-18,25.94440269470215,36.403621673583984,53.738136291503906,37.029998779296875
2019-01-22,25.27155303955078,36.88494110107422,54.07075881958008,37.25
2019-01-23,25.338342666625977,36.83583068847656,54.06097412109375,37.15999984741211
2019-01-24,25.380395889282227,37.272945404052734,54.32511901855469,37.02000045776367
2019-01-25,25.79845428466797,36.97334671020508,54.07075881958008,38.09000015258789
2019-01-28,25.427392959594727,36.88003158569336,54.109893798828125,38.380001068115234
2019-01-29,25.335866928100586,37.23365020751953,54.40338897705078,38.779998779296875
2019-01-30,26.13488006591797,37.164894104003906,54.64795684814453,39.25
2019-01-31,26.572729110717773,37.78373336791992,55.11754608154297,39.2599983215332
2019-02-01,26.62714958190918,37.3171501159668,54.55012893676758,39.13999938964844
2019-02-04,27.000682830810547,37.022457122802734,54.35447311401367,38.779998779296875
2019-02-05,27.21837043762207,37.34661865234375,54.501216888427734,38.959999084472656
2019-02-06,27.12684440612793,37.361351013183594,54.628395080566406,38.45000076293945
2019-02-07,26.61478042602539,37.84758377075195,54.951236724853516,38.61000061035156
2019-02-08,26.66920280456543,38.20612335205078,55.05884552001953,38.88999938964844
2019-02-11,26.698888778686523,37.916343688964844,54.882747650146484,38.529998779296875
2019-02-12,27.394004821777344,37.670772552490234,54.71644592285156,38.70000076293945
2019-02-13,27.552322387695312,37.4006462097168,54.47186279296875,38.349998474121094
2019-02-14,27.418743133544922,37.769004821777344,54.931671142578125,38.72999954223633
2019-02-15,28.01738166809082,37.926170349121094,54.81427001953125,39.25
2019-02-19,28.121278762817383,38.132450103759766,54.97079086303711,40.41999816894531
2019-02-20,28.222700119018555,37.92125701904297,54.98057556152344,40.29999923706055
2019-02-21,28.01738166809082,37.24347686767578,54.66753005981445,39.349998474121094
2019-02-22,28.358753204345703,37.65113067626953,54.9120979309082,39.619998931884766
2019-02-25,28.457704544067383,37.435028076171875,54.82405090332031,39.540000915527344
2019-02-26,28.38596534729004,37.81320571899414,55.08819580078125,39.63999938964844
2019-02-27,28.36617660522461,36.96843338012695,54.72623062133789,39.11000061035156
2019-02-28,28.222700119018555,36.688480377197266,54.47186279296875,38.650001525878906
2019-03-01,28.623443603515625,36.02544021606445,54.06097412109375,37.279998779296875
2019-03-04,28.38844108581543,36.609901428222656,54.39359664916992,37.099998474121094
2019-03-05,28.306808471679688,36.76215744018555,54.422950744628906,37.16999816894531
2019-03-06,27.94564437866211,37.01264190673828,54.71644592285156,37.119998931884766
2019-03-07,27.485530853271484,37.45466613769531,55.107765197753906,37.0
2019-03-08,27.371740341186523,37.823028564453125,55.26428985595703,37.81999969482422
2019-03-11,28.178176879882812,37.55781173706055,55.23493957519531,37.43000030517578
2019-03-12,28.35628318786621,38.05877685546875,55.469730377197266,37.900001525878906
2019-03-13,28.74465560913086,37.88687515258789,55.4012565612793,38.40999984741211
2019-03-14,28.705078125,37.38099670410156,55.293643951416016,37.560001373291016
2019-03-15,28.982135772705078,37.83776092529297,55.54798889160156,37.880001068115234
2019-03-18,29.199819564819336,37.8574104309082,55.47951126098633,37.93000030517578
2019-03-19,29.20724105834961,37.70024108886719,55.44038391113281,38.13999938964844
2019-03-20,28.989151000976562,38.407386779785156,56.126731872558594,38.61000061035156
2019-03-21,29.653343200683594,38.56507873535156,56.038238525390625,38.29999923706055
2019-03-22,28.508352279663086,39.81181335449219,56.84454345703125,38.4900016784668
2019-03-25,28.476133346557617,39.9152946472168,57.15919494628906,39.06999969482422
2019-03-26,28.877622604370117,39.81673812866211,57.15919494628906,38.68000030517578
2019-03-27,28.587656021118164,40.555912017822266,57.43450927734375,38.2599983215332
2019-03-28,28.820621490478516,40.826942443847656,57.38534927368164,37.13999938964844
2019-03-29,29.194852828979492,40.713600158691406,57.2083625793457,37.2400016784668
2019-04-01,29.849136352539062,39.590057373046875,56.411888122558594,36.939998626708984
2019-04-02,29.871437072753906,39.693546295166016,56.62821578979492,37.16999816894531
2019-04-03,29.980485916137695,39.02336120605469,56.27422332763672,37.08000183105469
2019-04-04,30.119274139404297,39.2204704284668,56.333221435546875,37.2599983215332
2019-04-05,30.37702178955078,39.338741302490234,56.411888122558594,37.15999984741211
2019-04-08,30.446414947509766,39.04800033569336,56.20539474487305,37.52000045776367
2019-04-09,30.121749877929688,39.31410217285156,56.42171859741211,37.88999938964844
2019-04-10,30.31753921508789,39.476722717285156,56.677371978759766,38.08000183105469
2019-04-11,30.302669525146484,39.03321838378906,56.411888122558594,37.099998474121094
2019-04-12,30.70911979675293,38.4566650390625,55.87107467651367,37.029998779296875
2019-04-15,30.669462203979492,38.836097717285156,55.998897552490234,36.88999938964844
2019-04-16,30.69920539855957,38.210269927978516,55.68424606323242,36.20000076293945
2019-04-17,30.552982330322266,38.22012710571289,55.64491271972656,36.04999923706055
2019-04-18,30.657072067260742,38.54536437988281,55.93006134033203,36.09000015258789
2019-04-22,30.701679229736328,38.200416564941406,55.72357177734375,36.08000183105469
2019-04-23,31.26178741455078,38.34825134277344,55.910400390625,35.90999984741211
2019-04-24,31.120521545410156,38.988868713378906,56.34305191040039,36.13999938964844
2019-04-25,31.065998077392578,38.836097717285156,56.1955680847168,36.220001220703125
2019-04-26,31.360919952392578,39.141632080078125,56.480712890625,36.709999084472656
2019-04-29,31.440227508544922,38.70305252075195,56.234893798828125,36.369998931884766
2019-04-30,31.44766616821289,39.0184326171875,56.480712890625,36.58000183105469
2019-05-01,31.013952255249023,39.328880310058594,56.441383361816406,36.08000183105469
2019-05-02,30.865251541137695,38.94944763183594,56.09722900390625,35.790000915527344
2019-05-03,31.44518280029297,39.156410217285156,56.24472427368164,36.220001220703125
2019-05-06,31.184959411621094,39.40280532836914,56.520050048828125,36.33000183105469
2019-05-07,30.146533966064453,40.013851165771484,56.90353775024414,36.58000183105469
2019-05-08,30.062271118164062,39.644264221191406,56.667537689208984,36.369998931884766
2019-05-09,29.864002227783203,39.96950149536133,56.95270538330078,36.540000915527344
2019-05-10,30.13166618347168,39.861087799072266,56.87403869628906,36.650001525878906
2019-05-13,28.647136688232422,40.47706604003906,57.44434356689453,37.43000030517578
2019-05-14,29.16015625,40.230674743652344,57.28702163696289,37.2599983215332
2019-05-15,29.47738265991211,40.723453521728516,57.67051315307617,37.22999954223633
2019-05-16,30.02757453918457,40.40314865112305,57.473854064941406,36.66999816894531
2019-05-17,29.650863647460938,40.6347541809082,57.5328483581543,36.130001068115234
2019-05-20,29.261764526367188,40.48692321777344,57.29685592651367,36.119998931884766
2019-05-21,29.764869689941406,40.29966354370117,57.15919494628906,35.939998626708984
2019-05-22,29.5938663482666,40.77766418457031,57.51317596435547,35.86000061035156
2019-05-23,28.865232467651367,41.6794548034668,58.17198944091797,36.41999816894531
2019-05-24,28.966842651367188,41.72873306274414,58.142494201660156,36.47999954223633
2019-05-28,28.429044723510742,42.364418029785156,58.58497619628906,36.16999816894531
2019-05-29,28.06224822998047,42.571388244628906,58.60464096069336,36.209999084472656
2019-05-30,28.18368911743164,43.315486907958984,59.04713439941406,36.689998626708984
2019-05-31,27.430273056030273,44.44396209716797,59.80427551269531,37.689998626708984
2019-06-03,27.2766170501709,44.995872497558594,60.364742279052734,38.79999923706055
2019-06-04,28.4563045501709,43.980743408203125,59.882938385009766,38.869998931884766
2019-06-05,28.9470157623291,43.42390060424805,59.932098388671875,39.0099983215332
2019-06-06,29.32868003845215,43.73928451538086,59.86326599121094,39.25
2019-06-07,29.901180267333984,44.50308609008789,60.33525466918945,39.68000030517578
2019-06-10,30.19362449645996,43.67521286010742,59.72561264038086,38.900001525878906
2019-06-11,30.171314239501953,43.75898742675781,59.74526596069336,38.810001373291016
2019-06-12,30.064748764038086,43.8181266784668,60.020591735839844,39.16999816894531
2019-06-13,30.32745361328125,44.084228515625,60.28607940673828,39.650001525878906
2019-06-14,30.220884323120117,44.21234893798828,60.374568939208984,39.630001068115234
2019-06-17,30.267972946166992,44.42424392700195,60.3450813293457,39.56999969482422
2019-06-18,30.850383758544922,44.897315979003906,60.58108139038086,39.95000076293945
2019-06-19,31.028823852539062,45.03036880493164,60.89573669433594,40.470001220703125
2019-06-20,31.59388542175293,45.22254943847656,61.10222244262695,42.540000915527344
2019-06-21,31.51457977294922,44.26655578613281,60.600738525390625,43.099998474121094
2019-06-24,31.435270309448242,44.89238739013672,61.01372528076172,44.34000015258789
2019-06-25,30.805940628051758,45.26588821411133,61.243473052978516,44.5099983215332
2019-06-26,30.728952407836914,44.636783599853516,60.70115280151367,43.689998626708984
2019-06-27,30.964885711669922,45.21635055541992,61.036407470703125,43.619998931884766
2019-06-28,31.295196533203125,45.176719665527344,61.08570861816406,43.79999923706055
2019-07-01,31.81426239013672,44.97858428955078,60.92794418334961,42.130001068115234
2019-07-02,31.985624313354492,45.63245391845703,61.39138412475586,43.88999938964844
2019-07-03,32.4798469543457,46.231842041015625,61.61817169189453,44.11000061035156
2019-07-05,32.40038299560547,45.04793167114258,60.77016830444336,43.09000015258789
2019-07-08,32.040260314941406,45.15691375732422,60.671566009521484,42.560001373291016
2019-07-09,32.14457321166992,45.10737228393555,60.543373107910156,42.84000015258789
2019-07-10,32.417762756347656,44.59715270996094,60.6518440246582,44.16999816894531
2019-07-11,32.56180953979492,43.3686637878418,60.040496826171875,43.459999084472656
2019-07-12,32.864803314208984,43.55690002441406,60.16868209838867,43.970001220703125
2019-07-15,32.88218688964844,44.027488708496094,60.40533447265625,43.959999084472656
2019-07-16,32.658668518066406,43.72532272338867,60.11937713623047,43.209999084472656
2019-07-17,32.209144592285156,44.66155242919922,60.71101379394531,44.630001068115234
2019-07-18,32.44508743286133,44.70117950439453,60.947662353515625,45.869998931884766
2019-07-19,32.07503128051758,44.50303649902344,60.780033111572266,44.540000915527344
2019-07-22,32.22901153564453,44.58724594116211,60.780033111572266,44.5
2019-07-23,32.68350601196289,44.10675048828125,60.59268569946289,44.02000045776367
2019-07-24,32.98153305053711,44.48817443847656,60.77016830444336,44.459999084472656
2019-07-25,32.666114807128906,44.091888427734375,60.53351974487305,43.79999923706055
2019-07-26,33.10074234008789,44.309844970703125,60.53351974487305,43.939998626708984
2019-07-29,32.99146270751953,44.290035247802734,60.641990661621094,44.5099983215332
2019-07-30,32.827545166015625,44.50798416137695,60.68143081665039,44.81999969482422
2019-07-31,32.08248519897461,45.27083969116211,61.00682067871094,43.66999816894531
2019-08-01,31.51126480102539,47.044227600097656,62.33799362182617,45.720001220703125
2019-08-02,31.10396385192871,47.841758728027344,62.564781188964844,45.43000030517578
2019-08-05,29.23633575439453,49.56560134887695,63.649436950683594,46.650001525878906
2019-08-06,29.996301651000977,50.2789192199707,63.8269157409668,47.38999938964844
2019-08-07,30.013689041137695,50.41761779785156,63.81706619262695,48.79999923706055
2019-08-08,31.16108512878418,50.437435150146484,63.84664535522461,49.310001373291016
2019-08-09,30.758750915527344,50.28387451171875,63.66914749145508,48.9900016784668
2019-08-12,30.01865577697754,52.438682556152344,64.48757934570312,49.939998626708984
2019-08-13,30.92017936706543,52.10679626464844,63.99455261230469,49.2400016784668
2019-08-14,29.109676361083984,54.410213470458984,64.83269500732422,49.95000076293945
2019-08-15,29.266136169433594,55.589168548583984,65.66097259521484,50.58000183105469
2019-08-16,30.12296485900879,54.71238327026367,65.3257064819336,49.95000076293945
2019-08-19,30.850645065307617,53.19658660888672,64.70450592041016,48.7400016784668
2019-08-20,30.36138343811035,54.21702194213867,65.26655578613281,49.5
2019-08-21,30.840707778930664,53.54828643798828,64.9017105102539,49.20000076293945
2019-08-22,30.813390731811523,52.75075912475586,64.59603881835938,48.91999816894531
2019-08-23,29.223918914794922,54.54396057128906,65.54264831542969,50.83000183105469
2019-08-26,29.864673614501953,54.17739486694336,65.33558654785156,50.869998931884766
2019-08-27,29.628738403320312,55.821983337402344,65.87789916992188,51.79999923706055
2019-08-28,30.043493270874023,55.89133834838867,65.93707275390625,51.54999923706055
2019-08-29,30.815876007080078,55.485145568847656,65.69055938720703,50.77000045776367
2019-08-30,30.786069869995117,55.5594482421875,65.69055938720703,50.5
2019-09-03,30.42595672607422,55.55449295043945,65.9666519165039,51.90999984741211
2019-09-04,31.0989990234375,55.762542724609375,66.19342803955078,52.54999923706055
2019-09-05,31.91360092163086,53.82073974609375,65.12850189208984,49.9900016784668
2019-09-06,31.95582389831543,54.494422912597656,65.20738983154297,49.150001525878906
2019-09-09,31.978172302246094,52.597198486328125,64.40869140625,48.81999969482422
2019-09-10,31.983142852783203,50.68016052246094,63.481807708740234,47.959999084472656
2019-09-11,32.42024230957031,50.60090255737305,63.324039459228516,48.58000183105469
2019-09-12,32.64624786376953,49.877681732177734,63.047943115234375,48.7400016784668
2019-09-13,32.58912658691406,47.77240753173828,61.88440704345703,47.91999816894531
2019-09-16,32.38547897338867,48.931541442871094,62.39715576171875,48.709999084472656
2019-09-17,32.53945541381836,49.53588104248047,62.702823638916016,48.93000030517578
2019-09-18,32.586647033691406,49.95198440551758,62.771846771240234,48.279998779296875
2019-09-19,32.5667724609375,50.20956802368164,62.76198959350586,48.65999984741211
2019-09-20,32.23149871826172,51.51731491088867,63.45222091674805,49.84000015258789
2019-09-23,32.238948822021484,51.512359619140625,63.60999298095703,50.380001068115234
2019-09-24,31.724851608276367,52.80029296875,64.31009674072266,50.91999816894531
2019-09-25,32.08248519897461,51.15951919555664,63.43743896484375,49.0
2019-09-26,31.965757369995117,51.84462356567383,63.714149475097656,49.0
2019-09-27,31.613094329833984,52.112709045410156,63.89204406738281,48.459999084472656
2019-09-30,31.90118408203125,52.35100555419922,63.990867614746094,46.939998626708984
2019-10-01,31.14370346069336,52.68859100341797,64.3367691040039,47.45000076293945
2019-10-02,30.0484561920166,52.916961669921875,64.78150177001953,48.58000183105469
2019-10-03,30.50791358947754,53.87511444091797,65.47328186035156,48.95000076293945
2019-10-04,31.32996940612793,54.62476348876953,65.67093658447266,48.95000076293945
2019-10-07,31.074161529541016,53.76093673706055,65.26575469970703,48.11000061035156
2019-10-08,30.10309410095215,54.024051666259766,65.54246520996094,49.0099983215332
2019-10-09,30.649473190307617,53.393558502197266,65.15703582763672,49.029998779296875
